c FILE			: graphs/g_1000_43.txt
a 17 517 93
a 766 501 97
a 917 479 93
a 32 1 93
a 883 759 93
a 82 527 90
a 571 727 98
a 33 158 99
a 144 11 91
a 167 43 92
a 164 316 99
a 895 645 93
a 144 519 91
a 196 298 99
a 282 523 91
a 601 782 94
a 539 667 91
a 578 976 96
a 282 366 95
a 977 223 93
a 422 48 91
a 158 63 95
a 578 316 95
a 301 492 90
a 759 604 97
a 134 961 99
a 438 104 99
a 133 198 94
a 651 770 97
a 345 352 96
a 789 886 99
a 767 300 97
a 255 627 92
a 314 533 94
a 127 377 93
a 33 540 94
a 78 438 94
a 676 801 92
a 448 460 94
a 883 752 92
a 191 188 95
a 801 267 99
a 501 566 97
a 165 220 90
a 460 196 99
a 407 258 94
a 766 70 91
a 328 585 95
a 203 394 93
a 66 8 99
a 713 710 93
a 790 783 94
a 331 269 98
a 79 627 90
a 1 566 97
a 66 242 93
a 554 667 96
a 820 316 95
a 767 267 90
a 877 648 94
a 344 359 98
a 36 783 96
a 766 847 94
a 220 32 90
a 571 8 96
a 1 633 98
a 254 35 94
a 33 127 93
a 710 960 96
a 641 26 90
a 676 126 99
a 2 379 98
a 563 316 95
a 380 689 92
a 266 16 95
a 627 564 95
a 532 798 99
a 160 32 96
a 17 27 97
a 585 274 92
a 1 79 90
a 844 97 94
a 175 182 95
a 430 277 91
a 35 137 94
a 884 762 94
a 39 9 92
a 8 304 98
a 524 609 96
a 35 438 96
a 976 945 92
a 351 331 93
a 235 220 93
a 658 563 92
a 262 258 98
a 297 19 91
a 141 35 94
a 4 12 90
a 769 755 94
a 47 8 95
a 469 422 99
a 168 104 90
a 71 196 96
a 189 344 98
a 645 734 95
a 130 502 96
a 188 133 93
a 213 112 94
a 180 151 94
a 504 801 97
a 188 594 93
a 722 112 94
a 188 195 94
a 226 32 92
a 523 509 96
a 563 126 95
a 494 55 97
a 63 1 94
a 446 387 90
a 695 196 94
a 116 851 99
a 672 929 92
a 411 234 99
a 2 51 98
a 313 828 91
a 407 445 93
a 40 1 90
a 555 658 94
a 227 188 90
a 948 620 90
a 244 129 96
a 972 441 90
a 520 839 93
a 254 317 98
a 320 762 92
a 344 345 95
a 344 801 98
a 2 970 95
a 977 352 93
a 97 597 96
a 254 380 95
a 533 33 90
a 63 79 97
a 609 51 93
a 316 501 97
a 16 35 96
a 12 210 90
a 258 261 95
a 734 672 94
a 42 722 97
a 394 141 97
a 369 339 90
a 463 573 94
a 907 629 95
a 895 377 96
a 612 363 91
a 259 292 92
a 11 220 93
a 695 227 90
a 735 230 99
a 645 504 94
a 316 336 91
a 441 883 91
a 54 252 98
a 930 759 94
a 649 961 92
a 540 227 95
a 755 298 96
a 188 66 96
a 27 213 97
a 502 16 90
a 789 422 93
a 446 473 99
a 617 8 92
a 133 195 96
a 676 127 94
a 269 847 92
a 78 1 90
a 758 751 90
a 262 473 91
a 487 203 96
a 461 320 96
a 601 101 93
a 64 320 98
a 377 384 99
a 433 180 96
a 832 298 91
a 719 914 98
a 133 137 99
a 817 226 91
a 300 47 91
a 104 729 96
a 644 902 91
a 532 547 92
a 578 752 99
a 588 66 99
a 85 335 94
a 790 64 97
a 910 50 98
a 1 142 95
a 57 47 96
a 543 542 95
a 391 172 98
a 86 17 97
a 456 860 93
a 9 40 95
a 488 887 91
a 870 933 92
a 305 430 95
a 4 508 94
a 351 619 93
a 463 277 93
a 203 948 94
a 351 347 97
a 251 755 96
a 664 167 99
a 282 408 95
a 430 179 95
a 664 414 98
a 616 116 98
a 563 94 97
a 95 204 97
a 386 626 99
a 519 582 93
a 460 210 94
a 50 36 94
a 269 266 90
a 95 321 98
a 188 235 94
a 539 695 94
a 984 491 91
a 301 399 94
a 751 8 98
a 769 252 91
a 74 211 90
a 571 12 94
a 19 963 99
a 777 213 91
a 16 547 96
a 649 828 95
a 973 323 98
a 133 102 98
a 595 790 99
a 314 313 95
a 175 550 95
a 523 805 92
a 563 692 92
a 366 251 95
a 70 73 99
a 939 688 92
a 898 377 90
a 984 767 97
a 790 761 90
a 313 127 90
a 532 844 95
a 383 133 91
a 417 423 90
a 502 564 93
a 532 305 91
a 532 573 91
a 269 270 95
a 751 754 93
a 35 754 91
a 167 71 93
a 8 634 96
a 179 367 90
a 347 254 95
a 289 168 95
a 19 35 97
a 472 173 98
a 12 512 91
a 464 877 92
a 892 954 90
a 519 26 90
a 5 183 98
a 1 394 96
a 487 660 96
a 252 2 99
a 259 67 93
a 126 392 99
a 487 491 98
a 258 259 99
a 848 798 95
a 866 119 91
a 630 189 95
a 752 377 98
a 855 105 90
a 379 313 90
a 254 782 97
a 259 820 93
a 251 33 91
a 564 126 95
a 127 1 91
a 557 536 90
a 251 501 96
a 761 535 93
a 824 836 99
a 266 274 90
a 1 78 93
a 1 157 96
a 47 298 98
a 597 789 92
a 345 487 99
a 813 453 95
a 211 220 96
a 563 762 90
a 800 339 92
a 884 941 90
a 261 142 92
a 26 270 90
a 126 570 99
a 469 876 95
a 5 267 91
a 379 20 97
a 891 274 90
a 585 516 98
a 9 773 92
a 501 11 92
a 81 581 99
a 4 63 95
a 644 582 99
a 211 27 90
a 347 355 99
a 633 563 96
a 348 43 99
a 141 192 93
a 331 267 95
a 626 252 94
a 63 40 97
a 180 157 97
a 314 320 95
a 948 386 90
a 82 16 99
a 210 267 99
a 392 152 93
a 782 752 92
a 657 532 96
a 141 151 98
a 566 703 96
a 50 109 96
a 214 74 94
a 285 816 95
a 251 282 90
a 214 457 95
a 20 276 97
a 719 957 95
a 945 696 96
a 782 679 95
a 610 17 94
a 16 348 99
a 188 594 90
a 345 40 98
a 566 636 93
a 42 276 93
a 563 821 95
a 238 672 91
a 574 610 99
a 581 566 96
a 438 188 91
a 321 336 92
a 222 722 91
a 2 290 93
a 516 16 90
a 20 620 92
a 807 305 93
a 519 204 99
a 1 127 96
a 157 376 92
a 348 314 92
a 570 16 90
a 262 9 92
a 95 345 99
a 363 300 96
a 734 110 96
a 594 726 98
a 523 141 97
a 629 688 96
a 737 703 94
a 469 79 91
a 85 602 96
a 835 547 94
a 8 463 94
a 1 323 93
a 254 5 96
a 932 667 95
a 314 101 98
a 573 789 98
a 261 649 90
a 286 293 97
a 675 535 92
a 377 252 99
a 838 338 93
a 539 813 95
a 32 407 97
a 442 402 93
a 582 324 95
a 2 102 99
a 969 782 99
a 752 751 96
a 5 1 97
a 47 704 93
a 785 33 91
a 314 158 91
a 536 352 90
a 617 866 95
a 626 2 93
a 667 664 99
a 789 543 91
a 535 807 98
a 922 657 93
a 527 524 97
a 74 81 93
a 578 829 98
a 995 658 92
a 744 994 96
a 595 555 95
a 720 32 99
a 876 133 94
a 189 630 93
a 113 391 99
a 203 454 96
a 504 511 92
a 866 991 98
a 539 532 94
a 828 641 94
a 616 35 96
a 384 883 90
a 976 563 90
a 230 980 97
a 251 501 91
a 627 17 94
a 524 805 99
a 137 637 93
a 414 282 91
a 126 649 90
a 304 539 93
a 129 1 98
a 251 773 96
a 27 26 93
a 304 117 97
a 109 33 93
a 453 454 95
a 64 540 92
a 203 266 95
a 570 574 99
a 286 848 95
a 78 222 95
a 151 152 98
a 1 8 91
a 133 410 97
a 47 43 94
a 16 876 92
a 695 136 93
a 328 17 98
a 344 292 93
a 547 109 94
a 130 880 99
a 173 164 93
a 876 698 96
a 540 539 93
a 32 78 99
a 220 142 94
a 446 476 97
a 554 648 99
a 509 252 94
a 12 255 96
a 683 148 95
a 290 70 92
a 219 127 93
a 816 848 97
a 801 839 96
a 517 630 99
a 754 251 94
a 376 126 95
a 19 47 92
a 626 641 95
a 252 9 96
a 533 520 94
a 719 844 90
a 301 81 91
a 16 142 90
a 550 675 97
a 70 203 99
a 19 26 91
a 16 266 96
a 676 880 92
a 539 511 94
a 651 9 98
a 120 456 91
a 258 297 98
a 672 660 99
a 886 636 98
a 157 158 99
a 383 626 96
a 323 362 90
a 204 314 98
a 814 719 98
a 759 112 91
a 369 328 98
a 387 762 95
a 126 418 90
a 145 637 97
a 675 230 99
a 610 789 90
a 985 484 95
a 761 821 97
a 328 269 98
a 293 109 98
a 97 67 93
a 730 191 99
a 133 644 95
a 585 664 93
a 992 984 92
a 601 820 92
a 251 17 92
a 71 12 90
a 752 502 91
a 105 161 99
a 267 767 92
a 199 226 99
a 563 648 97
a 636 651 99
a 579 616 94
a 19 519 97
a 551 55 96
a 136 8 99
a 445 727 94
a 307 40 96
a 241 735 96
a 539 508 99
a 267 48 96
a 380 292 92
a 293 417 92
a 345 782 96
a 363 411 98
a 774 824 95
a 210 120 96
a 761 255 99
a 917 863 93
a 723 36 99
a 894 672 98
a 664 158 90
a 547 672 96
a 283 567 96
a 12 98 93
a 383 472 96
a 876 695 92
a 137 199 92
a 884 199 94
a 255 792 94
a 634 130 92
a 609 558 94
a 564 767 95
a 752 189 93
a 165 227 91
a 539 673 98
a 157 141 93
a 47 658 93
a 82 286 94
a 164 680 99
a 651 97 96
a 67 35 90
a 567 586 93
a 8 282 94
a 470 438 90
a 969 910 94
a 501 532 92
a 119 307 91
a 520 517 90
a 813 439 92
a 78 188 97
a 50 664 98
a 266 377 94
a 585 27 98
a 157 1 90
a 519 892 99
a 71 821 96
a 73 133 99
a 866 351 97
a 532 533 97
a 887 255 95
a 300 770 97
a 234 862 96
a 744 691 98
a 539 641 94
a 126 148 96
a 688 774 90
a 892 16 94
a 347 73 90
a 508 509 98
a 335 445 97
a 2 567 93
a 85 82 92
a 454 304 99
a 137 95 93
a 785 252 93
a 255 410 93
a 127 142 94
a 11 251 95
a 619 344 95
a 292 157 93
a 566 838 96
a 251 63 97
a 11 97 91
a 191 953 91
a 82 110 92
a 539 532 92
a 152 151 94
a 476 196 92
a 39 71 98
a 1 504 97
a 502 783 98
a 86 336 97
a 196 355 94
a 219 414 91
a 505 821 99
a 70 104 98
a 136 11 94
a 352 620 95
a 94 727 91
a 175 300 94
a 133 283 90
a 164 126 98
a 66 710 91
a 844 453 94
a 901 463 96
a 741 501 97
a 339 300 99
a 173 142 95
a 266 48 96
a 354 479 91
a 683 776 97
a 63 4 90
a 797 547 98
a 610 95 91
a 258 70 90
a 89 180 97
a 704 630 92
a 66 63 99
a 210 24 90
a 160 1 91
a 573 839 92
a 11 4 90
a 682 629 96
a 283 43 92
a 609 612 91
a 363 313 94
a 651 402 91
a 33 251 96
a 283 344 95
a 430 665 97
a 305 95 90
a 363 4 99
a 149 679 90
a 524 711 99
a 636 570 98
a 5 11 95
a 484 173 91
a 261 26 92
a 79 567 94
a 136 501 91
a 313 70 99
a 35 188 93
a 35 502 93
a 210 206 92
a 394 682 99
a 633 751 96
a 173 127 98
a 504 570 90
a 734 157 94
a 484 198 92
a 141 133 96
a 314 71 97
a 523 680 96
a 328 81 92
a 769 613 98
a 210 867 96
a 2 35 98
a 313 532 96
a 141 657 90
a 254 766 94
a 502 35 95
a 939 692 95
a 67 324 94
a 348 42 98
a 880 930 93
a 487 838 99
a 722 112 98
a 626 658 91
a 313 35 91
a 453 141 93
a 767 751 97
a 32 313 90
a 960 88 91
a 188 222 91
a 629 394 94
a 255 269 95
a 847 979 95
a 110 206 93
a 321 27 94
a 704 961 98
a 148 633 92
a 285 917 95
a 120 324 94
a 316 448 94
a 88 57 91
a 558 926 96
a 798 227 94
a 798 797 98
a 502 339 90
a 415 305 92
a 703 273 96
a 376 129 94
a 283 109 98
a 570 119 94
a 520 5 98
a 11 383 98
a 17 769 91
a 282 36 99
a 43 136 97
a 411 192 94
a 126 148 92
a 516 699 92
a 751 408 97
a 792 762 95
a 585 335 96
a 54 259 95
a 261 251 97
a 574 74 93
a 922 206 91
a 42 40 97
a 719 813 93
a 133 398 98
a 251 252 92
a 649 149 97
a 579 95 92
a 688 898 97
a 67 543 98
a 211 85 91
a 109 20 91
a 511 501 98
a 761 63 90
a 16 519 94
a 32 5 95
a 449 32 95
a 120 71 92
a 710 16 94
a 533 918 94
a 429 244 95
a 548 4 91
a 585 719 97
a 814 564 98
a 172 151 94
a 85 355 94
a 704 692 95
a 751 509 93
a 722 660 98
a 203 526 99
a 16 82 90
a 414 161 98
a 863 800 98
a 664 800 90
a 627 160 95
a 627 164 93
a 81 126 96
a 627 142 98
a 74 137 97
a 82 230 90
a 43 11 96
a 78 391 96
a 348 854 99
a 516 66 91
a 376 289 99
a 395 895 99
a 376 141 90
a 502 145 99
a 282 55 96
a 183 410 97
a 769 262 95
a 266 267 97
a 383 895 91
a 1 660 95
a 137 199 98
a 141 1 92
a 283 33 96
a 33 411 90
a 880 262 97
a 32 23 94
a 316 78 98
a 648 797 94
a 742 667 96
a 633 320 90
a 2 127 94
a 95 94 90
a 180 17 92
a 379 307 99
a 676 535 91
a 36 761 93
a 191 581 95
a 35 33 91
a 634 130 95
a 555 929 94
a 633 876 97
a 734 976 95
a 203 219 92
a 792 754 99
a 579 502 99
a 16 8 98
a 133 461 98
a 173 40 92
a 226 828 98
a 714 79 97
a 165 148 94
a 630 380 97
a 74 816 95
a 800 270 97
a 1 2 93
a 713 73 94
a 410 539 93
a 759 267 95
a 408 430 99
a 908 502 90
a 508 524 92
a 379 2 91
a 570 563 90
a 668 27 96
a 511 707 95
a 117 956 98
a 387 95 94
a 457 210 90
a 313 273 91
a 78 126 92
a 238 723 91
a 129 161 90
a 692 98 92
a 442 645 99
a 860 415 94
a 442 582 90
a 142 502 91
a 512 290 97
a 313 314 94
a 20 512 97
a 484 16 99
a 85 508 95
a 438 222 92
a 1 129 94
a 26 119 94
a 63 578 96
a 136 182 94
a 578 335 95
a 539 555 92
a 259 758 92
a 151 182 90
a 81 196 90
a 948 828 91
a 629 567 97
a 97 344 99
a 879 895 98
a 942 199 92
a 66 5 93
a 321 259 97
a 276 230 97
a 63 422 98
a 648 19 91
a 807 276 93
a 258 11 92
a 751 266 93
a 932 773 95
a 683 711 91
a 532 47 96
a 251 8 92
a 380 957 96
a 824 902 91
a 636 387 95
a 377 692 91
a 17 320 95
a 524 930 92
a 290 292 99
a 520 991 96
a 317 314 90
a 237 98 95
a 58 292 98
a 198 211 92
a 570 63 94
a 604 509 98
a 783 540 95
a 180 157 97
a 141 203 95
a 673 141 96
a 164 476 91
a 204 63 99
a 129 144 96
a 351 789 92
a 648 884 95
a 20 566 93
a 191 67 97
a 94 220 97
a 126 8 93
a 762 835 92
a 81 1 92
a 297 78 99
a 51 33 92
a 532 137 90
a 429 136 94
a 5 547 90
a 386 886 90
a 109 54 91
a 495 744 91
a 198 73 93
a 680 719 95
a 39 548 93
a 484 844 90
a 644 880 93
a 563 597 91
a 344 797 95
a 164 508 95
a 127 160 98
a 70 8 90
a 536 129 93
a 741 582 99
a 101 425 98
a 78 328 97
a 813 782 91
a 675 532 90
a 2 540 94
a 251 879 90
a 211 142 98
a 570 446 93
a 47 251 96
a 673 384 93
a 313 945 90
a 901 11 93
a 142 627 95
a 782 792 93
a 641 667 97
a 691 42 95
a 188 292 96
a 344 328 98
a 130 145 99
a 754 751 94
a 578 95 91
a 594 601 97
a 813 70 96
a 383 8 95
a 258 338 90
a 88 244 95
a 252 277 92
a 550 627 95
a 86 94 97
a 137 902 99
a 617 695 99
a 254 55 94
a 48 304 99
a 79 610 95
a 554 648 92
a 816 597 97
a 55 679 93
a 891 532 96
a 133 136 90
a 517 571 98
a 51 43 98
a 210 586 96
a 782 4 96
a 423 867 92
a 804 682 99
a 567 598 92
a 214 699 90
a 241 191 91
a 39 32 98
a 502 126 92
a 119 88 99
a 226 195 98
a 901 876 92
a 158 9 99
a 24 188 98
a 634 262 91
a 130 949 93
a 223 238 91
a 223 145 99
a 78 336 92
a 782 790 97
a 629 4 98
a 16 67 93
a 24 180 93
a 323 26 96
a 438 379 91
a 845 48 92
a 283 285 96
a 8 70 97
a 98 535 92
a 511 183 90
a 502 758 94
a 485 345 92
a 1 19 96
a 594 609 97
a 112 348 96
a 630 629 91
a 120 119 98
a 762 82 91
a 282 266 99
a 82 20 90
a 582 627 98
a 688 463 92
a 422 484 98
a 539 901 99
a 884 564 94
a 164 32 97
a 1 23 98
a 266 48 95
a 161 48 91
a 214 88 98
a 805 838 93
a 320 351 99
a 401 386 95
a 8 1 92
a 539 719 96
a 961 446 95
a 227 12 93
a 517 508 96
a 23 414 94
a 380 198 99
a 730 196 92
a 948 449 97
a 36 598 96
a 533 605 98
a 149 727 91
a 769 649 92
a 182 175 94
a 276 823 92
a 797 504 93
a 66 63 97
a 438 688 95
a 219 104 90
a 476 101 99
a 516 519 97
a 415 292 90
a 258 817 94
a 199 727 91
a 789 410 98
a 219 158 94
a 964 383 99
a 972 237 90
a 324 453 94
a 4 35 92
a 11 134 93
a 759 376 95
a 838 898 97
a 801 751 93
a 773 649 91
a 16 4 93
a 477 207 97
a 196 110 93
a 941 698 95
a 63 74 90
a 472 157 90
a 710 945 92
a 234 237 98
a 133 804 91
a 469 445 90
a 526 563 94
a 300 35 97
a 548 908 97
a 754 501 94
a 55 331 93
a 761 547 94
a 563 5 99
a 752 759 96
a 761 676 97
a 254 425 96
a 696 415 97
a 691 86 93
a 5 17 97
a 852 848 95
a 160 101 95
a 26 828 93
a 66 70 99
a 532 554 96
a 86 95 94
a 254 316 95
a 126 51 90
a 407 672 93
a 273 835 92
a 523 585 97
a 94 129 93
a 78 609 96
a 137 785 92
a 745 723 90
a 869 338 94
a 195 149 96
a 222 1 95
a 313 282 92
a 206 188 92
a 895 207 90
a 126 1 94
a 35 289 91
a 314 286 94
a 532 119 96
a 626 86 90
a 609 644 90
a 469 384 92
a 630 636 99
a 417 304 97
a 71 64 91
a 664 508 92
a 664 508 99
a 414 408 95
a 425 82 97
a 816 379 98
a 12 67 91
a 798 774 97
a 51 19 91
a 476 168 97
a 508 696 95
a 505 269 99
a 78 828 98
a 734 688 95
a 751 877 94
a 23 144 99
a 160 126 93
a 706 581 94
a 20 48 99
a 158 502 98
a 839 24 98
a 97 32 96
a 332 64 96
a 54 710 94
a 877 956 91
a 47 453 91
a 57 300 95
a 238 191 95
a 126 161 94
a 127 165 94
a 376 379 98
a 448 167 95
a 252 392 98
a 516 73 91
a 70 320 99
a 17 408 99
a 667 505 97
a 629 877 96
a 298 894 99
a 379 914 93
a 838 88 95
a 594 535 97
a 95 535 90
a 414 651 95
a 823 508 99
a 290 915 97
a 449 335 95
a 251 376 98
a 848 817 90
a 81 63 95
a 454 259 95
a 789 258 99
a 754 516 94
a 761 817 95
a 196 377 95
a 602 477 92
a 167 567 97
a 960 432 99
a 664 519 91
a 298 290 95
a 254 4 90
a 19 20 96
a 39 9 95
a 880 379 90
a 354 314 97
a 158 719 91
a 149 134 97
a 547 339 94
a 254 862 91
a 176 425 96
a 313 81 99
a 289 783 93
a 523 20 91
a 954 564 93
a 657 126 93
a 898 672 98
a 179 42 97
a 376 164 94
a 238 297 99
a 582 89 92
a 883 891 92
a 755 12 99
a 648 633 97
a 110 425 98
a 73 101 93
a 384 661 92
a 402 213 99
a 255 808 93
a 456 210 96
a 259 783 93
a 251 219 90
a 532 51 98
a 136 629 92
a 323 316 98
a 664 658 90
a 258 335 92
a 352 354 97
a 641 127 93
a 876 127 94
a 391 891 98
a 17 157 91
a 98 94 99
a 144 152 93
a 790 47 95
a 261 119 90
a 398 922 98
a 619 604 96
a 78 188 96
a 501 2 96
a 761 877 99
a 883 564 91
a 39 759 92
a 914 667 90
a 767 894 97
a 392 377 92
a 27 57 93
a 504 597 94
a 157 144 96
a 252 377 92
a 370 308 94
a 16 17 90
a 441 238 92
a 251 501 98
a 157 391 90
a 78 336 91
a 223 379 95
a 136 133 98
a 379 723 96
a 689 67 99
a 501 586 90
a 16 47 90
a 532 251 93
a 910 410 96
a 984 172 99
a 347 972 98
a 579 609 94
a 543 301 96
a 813 17 97
a 626 516 91
a 491 907 94
a 47 282 99
a 407 172 98
a 629 762 98
a 254 880 98
a 703 688 94
a 11 16 96
a 719 206 99
a 8 47 97
a 188 199 91
a 610 85 98
a 129 130 92
a 191 448 95
a 491 85 94
a 158 911 93
a 331 383 92
a 101 804 92
a 219 189 95
a 255 36 94
a 831 751 91
a 616 598 94
a 751 907 97
a 386 505 90
a 94 539 91
a 179 648 91
a 109 47 96
a 2 17 90
a 234 16 92
a 578 129 97
a 661 199 94
a 754 773 96
a 824 761 93
a 516 195 93
a 914 411 90
a 338 332 92
a 456 480 96
a 5 136 95
a 570 259 94
a 535 789 94
a 501 266 99
a 126 196 92
a 55 222 90
a 573 698 97
a 415 290 96
a 616 344 93
a 456 314 99
a 980 630 90
a 689 692 92
a 219 719 98
a 126 938 94
a 144 129 90
a 391 251 95
a 35 558 93
a 563 953 98
a 441 938 94
a 11 502 99
a 720 741 94
a 126 4 93
a 660 729 94
a 160 880 96
a 219 969 96
a 908 359 93
a 448 476 97
a 954 817 92
a 267 548 97
a 907 470 96
a 276 23 96
a 540 742 99
a 395 274 93
a 137 165 94
a 813 366 93
a 206 207 99
a 502 418 95
a 1 4 97
a 277 79 94
a 957 192 96
a 376 383 92
a 189 509 93
a 469 644 92
a 519 660 98
a 586 8 92
a 70 117 91
a 126 219 96
a 297 47 91
a 532 594 96
a 40 851 90
a 766 773 92
a 884 883 90
a 104 848 94
a 8 258 93
a 866 369 99
a 160 142 94
a 1 219 98
a 729 695 90
a 223 160 91
a 101 119 94
a 70 355 91
a 79 207 93
a 366 26 97
a 502 2 94
a 470 438 94
a 19 2 99
a 601 366 96
a 64 8 99
a 877 283 94
a 351 901 98
a 220 536 96
a 915 241 98
a 579 581 96
a 5 82 96
a 511 276 95
a 932 151 96
a 328 40 98
a 379 198 94
a 380 141 93
a 532 517 92
a 1 33 94
a 321 439 94
a 932 851 97
a 679 626 90
a 377 142 95
a 502 539 97
a 469 429 90
a 1 35 94
a 504 285 91
a 2 16 94
a 192 189 93
a 573 164 98
a 276 867 98
a 508 255 96
a 266 751 98
a 12 626 91
a 17 258 97
a 220 407 90
a 88 55 91
a 930 517 97
a 770 730 94
a 585 891 94
a 570 192 97
a 414 384 94
a 251 407 90
a 692 563 92
a 520 516 90
a 633 127 94
a 573 792 99
a 610 995 93
a 543 81 94
a 969 719 99
a 516 523 92
a 16 144 96
a 720 157 95
a 782 648 94
a 23 47 95
a 39 539 91
a 578 222 98
a 634 324 90
a 910 957 95
a 191 595 98
a 532 797 91
a 383 883 99
a 292 776 97
a 657 95 92
a 261 133 97
a 81 144 97
a 696 227 91
a 133 642 92
a 823 113 91
a 445 914 90
a 517 641 96
a 1 377 99
a 254 501 96
a 511 588 98
a 165 142 90
a 67 198 91
a 698 851 97
a 63 24 96
a 601 581 91
a 408 158 98
a 4 23 94
a 449 698 98
a 203 206 98
a 380 449 95
a 129 95 95
a 547 501 93
a 524 4 99
a 148 229 98
a 539 179 98
a 821 352 98
a 722 876 91
a 707 558 91
a 70 73 95
a 901 887 94
a 394 377 91
a 207 88 93
a 564 126 99
a 266 297 91
a 360 470 94
a 536 535 98
a 73 698 99
a 16 266 91
a 130 8 90
a 126 251 98
a 504 636 94
a 703 737 93
a 960 259 93
a 563 634 95
a 573 8 95
a 609 847 95
a 67 317 90
a 133 157 95
a 555 95 91
a 11 573 92
a 320 820 90
a 539 664 98
a 446 946 95
a 751 508 98
a 847 285 99
a 5 692 90
a 73 74 94
a 557 679 98
a 383 152 96
a 828 362 98
a 520 12 94
a 502 884 93
a 526 20 92
a 502 252 92
a 207 464 91
a 672 645 99
a 661 657 93
a 63 110 99
a 81 112 92
a 126 188 99
a 1 94 92
a 516 767 92
a 148 213 93
a 938 355 97
a 328 438 95
a 402 57 91
a 126 380 95
a 255 408 97
a 492 488 95
a 33 509 95
a 345 283 93
a 229 668 95
a 379 101 96
a 289 39 97
a 773 509 98
a 801 923 94
a 39 70 99
a 376 317 99
a 70 688 95
a 252 540 94
a 20 113 92
a 532 782 93
a 783 533 96
a 188 85 93
a 54 164 93
a 81 331 92
a 626 16 92
a 2 196 91
a 379 383 97
a 277 57 99
a 844 972 99
a 831 835 96
a 2 160 99
a 610 558 97
a 602 851 99
a 683 792 98
a 620 526 95
a 758 386 98
a 383 164 92
a 439 473 91
a 129 47 90
a 98 95 94
a 726 604 93
a 192 189 93
a 104 198 95
a 79 211 96
a 629 567 97
a 1 17 93
a 730 595 92
a 524 880 98
a 609 726 93
a 227 554 95
a 814 251 95
a 42 252 92
a 23 8 92
a 532 535 92
a 710 501 94
a 229 446 90
a 4 88 93
a 813 877 96
a 829 855 97
a 148 182 93
a 411 127 96
a 695 707 91
a 759 504 99
a 629 660 92
a 536 798 97
a 234 626 93
a 126 188 99
a 984 245 93
a 922 144 93
a 173 161 95
a 523 563 98
a 554 679 99
a 755 783 96
a 911 5 92
a 133 344 97
a 704 564 90
a 517 692 94
a 8 149 92
a 902 505 92
a 696 314 94
a 238 589 96
a 676 581 94
a 274 58 96
a 755 752 97
a 8 126 91
a 439 377 92
a 144 176 93
a 448 445 98
a 813 761 92
a 719 8 90
a 366 370 97
a 344 94 98
a 509 134 93
a 961 270 96
a 43 755 94
a 508 566 93
a 792 776 92
a 148 633 95
a 594 695 93
a 879 880 90
a 112 305 94
a 11 101 97
a 620 742 98
a 160 379 98
a 866 581 92
a 383 508 97
a 144 699 97
a 859 783 93
a 636 516 95
a 994 119 93
a 539 626 96
a 633 876 91
a 769 516 99
a 586 558 94
a 508 505 97
a 88 133 98
a 354 101 90
a 267 485 98
a 766 141 97
a 415 992 95
a 642 627 90
a 251 274 92
a 2 536 91
a 782 851 95
a 767 520 97
a 782 258 92
a 262 387 95
a 823 766 97
a 501 126 98
a 11 504 98
a 42 585 95
a 880 949 99
a 501 149 91
a 344 254 92
a 785 376 95
a 144 175 94
a 602 191 96
a 439 223 93
a 969 907 90
a 398 641 98
a 532 542 98
a 675 754 96
a 54 126 91
a 504 574 97
a 987 113 91
a 269 641 95
a 929 657 90
a 234 206 94
a 141 144 90
a 891 504 97
a 63 563 99
a 85 126 91
a 505 527 99
a 133 191 98
a 12 137 91
a 540 595 91
a 40 105 95
a 627 191 96
a 24 387 91
a 783 176 95
a 387 949 96
a 754 8 96
a 8 517 97
a 441 320 98
a 74 502 93
a 828 86 95
a 336 836 99
a 786 286 93
a 89 273 91
a 877 626 92
a 767 835 92
a 563 570 98
a 258 55 94
a 64 71 98
a 741 682 95
a 445 387 97
a 235 175 96
a 47 94 96
a 176 411 94
a 898 383 92
a 783 676 92
a 145 161 94
a 767 17 94
a 516 86 91
a 696 711 96
a 234 82 97
a 206 213 90
a 74 12 99
a 95 79 92
a 414 426 93
a 570 501 93
a 332 102 97
a 645 660 94
a 261 758 96
a 692 5 99
a 517 39 97
a 487 35 90
a 175 142 96
a 533 344 93
a 335 823 97
a 548 789 98
a 64 2 99
a 761 261 91
a 567 755 99
a 57 675 92
a 89 273 91
a 706 463 93
a 238 641 96
a 394 401 96
a 188 453 94
a 23 27 93
a 692 442 90
a 508 4 99
a 620 86 92
a 399 148 92
a 254 261 97
a 783 829 97
a 633 148 97
a 570 85 99
a 817 823 91
a 411 429 93
a 532 536 95
a 367 220 95
a 1 595 95
a 711 220 97
a 758 773 96
a 289 258 95
a 261 823 98
a 116 369 90
a 573 814 94
a 95 220 98
a 377 821 90
a 876 4 92
a 157 19 97
a 414 19 90
a 563 564 99
a 226 195 92
a 74 11 90
a 16 766 95
a 829 832 90
a 78 589 90
a 539 554 90
a 945 948 96
a 19 797 90
a 456 472 91
a 766 876 96
a 984 338 99
a 238 668 96
a 4 1 98
a 82 203 94
a 386 258 98
a 848 988 93
a 262 270 91
a 667 664 91
a 142 204 93
a 922 641 97
a 789 39 94
a 769 19 95
a 441 198 93
a 78 394 93
a 402 464 95
a 313 63 98
a 520 634 95
a 145 16 97
a 82 867 91
a 785 751 90
a 879 901 98
a 501 907 99
a 345 352 95
a 664 738 95
a 644 395 98
a 508 282 92
